Index,Date,agg,ovx,X2330,X2317,X2454,X2412,X6505,X2881,X2603,X2882,X1303,X1301,X2308,X2303,X2002,X2891,X2886,X1326,X2609,X2884,X1216,X3045,X2615,X2892,X2382,X2207,X2885,X3037,X2880,X2883,X2912,X1101,X2395,X2357,X4904,X8046,X3034,X2327,X3008,X2887,X2379,X2408,X2890,X8069,X2618,X2801,X5347,X2409,X2610,X1102,X9910,X1402,X9945,X2301,X3481,X2888,X1605,X1476,X2347,X2345,X2344,X2474,X2105,X2377,X2324,X2834,X2356,X5483,X3702,X9921,X9904,X2027,X2353,X2354,X9941,X3231,X3532,X2371,X8299,X2049,X3533,X1229,X3189,X1722,X2915,X2227,X2542,X9914,X2383,X6239,X2337,X2376,X2360,X3035,X1504,X3443,X3044,X1802,X2812,X2352,X2385,X3036,X3023,X2606,X2492,X6121,X5522
444,2011/11/4,1.91050916,-1.399997,1.491408067,0.949411301,3.21022511,-0.205245805,2.842998151,3.647359133,3.675447997,1.949526828,1.221855877,1.726996678,-0.00519926,2.34852998,0.164433612,4.378221789,2.949155484,1.524227771,2.453890919,3.207745423,1.582143196,4.914783052,1.94914769,1.821970359,-1.112779782,3.365541604,3.04365778,1.533440872,1.310728732,1.884291252,-0.00519926,3.905501187,0.118141641,1.955592348,-0.191251136,1.321795805,6.082945642,3.990405069,1.061878493,2.414243469,-0.00519926,2.425764125,2.471086767,2.375870784,0.954152784,2.413784235,6.813077568,6.780969825,1.683913843,2.355952439,0.764224658,4.330046824,3.017155147,0.695046866,6.635888646,2.553993753,5.705616421,1.288036459,-1.495612424,1.954969589,2.847019611,0.577854727,0.882477948,0.744831312,1.784151918,2.092161486,1.821338766,2.789157464,0.132097604,1.328100085,1.503664353,0.653386598,3.278358895,1.423450716,2.97725688,0.990515144,4.411113151,1.472633252,4.04463854,6.209515202,0.912194113,1.902709501,3.955258312,1.535240239,1.489768281,3.328010888,1.527149954,1.807878167,1.263575126,2.643713025,4.814326592,1.058501349,3.475897722,0.544249234,1.983434774,0.433474742,1.738201599,1.248053763,0.497748342,4.580655043,2.394683465,1.613515513,0.965746977,1.407810813,3.089505746,4.029350613,2.343309659
445,2011/11/7,0.237945302,0.849998,0.531001887,-0.59611064,-1.095571774,0.095075774,0.097262568,-1.033016792,-1.780220271,-0.005227852,-0.005227852,0.675678324,2.65580575,-0.771386003,-0.513264673,-1.317737856,-1.330062152,0.805931804,2.794790484,-0.350275296,-0.48594428,0.430933356,-0.32521489,-0.517908765,-0.965255098,-0.005227852,-0.301374201,-0.005227852,-2.495529875,0.406346697,-0.312941739,1.473196377,1.595792545,2.398558661,2.601920978,-0.005227852,-1.104187281,-0.10943662,-1.815179537,0.3884869,0.386277295,-1.022343592,-0.214386323,3.560543203,3.558156909,-0.792511424,-0.430504412,-0.005227852,-0.005227852,0.130744276,0.567878849,-0.005227852,-1.536225373,1.559714143,3.291155144,-0.005227852,-0.005227852,1.909692681,0.820001807,6.726123195,-2.430663509,2.023760136,0.141506696,-0.005227852,0.873379987,-0.416082889,-0.902944565,2.518996141,-0.14233647,-0.443737081,-1.279044887,-0.333035289,6.931273806,1.403148623,5.275862438,1.967199897,-0.609331446,-0.005227852,1.491797672,-0.714493946,1.585658803,0.52968332,0.947134123,4.040292027,-2.132922105,-0.408378277,0.183677978,-0.690244877,0.412398211,0.639962837,-1.92107103,1.257938474,1.523710111,1.269936937,-0.283434465,6.544985434,1.341258613,0.820143312,0.493151901,-0.005227852,2.338787036,0.975628577,-0.486443208,-0.326789666,-0.108699261,1.933846515,-0.005227852
446,2011/11/8,-0.279886296,0.049999,-0.671863951,0.113548846,-0.162737215,0.595336567,-0.619972456,-0.005243909,-2.41535361,0.43759064,0.903834484,-1.470881013,0.949694629,0.380224281,-0.345189138,0.261212681,-1.123446059,0.339573209,-1.950516173,-1.047733842,-0.971320856,-0.330944237,-0.646256526,-1.035889659,-1.459102639,1.081763881,-0.598355915,-0.384156756,-0.548702866,-0.517210741,-1.239811811,-2.654228241,0.116003848,-0.005243909,3.08005447,-0.362451749,-2.474466358,-0.524881431,-0.466072607,-0.005243909,-1.174868997,-0.690288768,-0.217070524,-2.999121417,-0.234629019,-0.005243909,1.703127635,-0.340240086,-0.337455107,-1.089610951,0.184113161,-0.282561559,-1.559366746,-0.005243909,-1.424040093,0.319574329,4.7348947,1.769165655,-1.096709087,-1.807475812,-0.715757798,-2.277997873,0.433775084,1.480952803,-1.573098836,0.510000965,0.900604759,-2.088538722,-0.692216831,-0.445799358,-0.435328073,-0.332787067,-0.410740409,3.235526392,-1.946991482,3.862066896,-0.157237902,1.936503663,-0.300214319,-3.219518098,0.889574321,-0.803341554,-2.363753718,-1.584833739,-1.008476999,-0.005243909,-1.135195021,-0.280970195,2.69705038,-1.799991171,3.119587727,0.826889738,0.145509757,-0.364831944,-0.56401574,-1.644659413,1.56486216,-0.005243909,-0.801146034,-2.088479786,-1.722806781,-0.976572995,-0.971503223,-0.865283162,1.548434838,2.168634649,-1.152553696
447,2011/11/9,-0.517455671,5.620003,-0.542223126,-1.905425663,0.310209412,-0.005274064,-0.417627953,-0.450329267,-1.239737818,-0.005274064,0.144798243,0.681262638,-2.167452624,0.379846682,0.165516869,-1.067112582,-0.231443526,0.796593757,-1.195971316,-0.355163773,0.116449264,-0.005274064,-0.005274064,-0.525963402,1.633924842,0.711540456,-0.900723065,-2.66676879,-1.371940731,-0.624058595,0.619769903,0.266717177,0.236927786,-1.178910011,-2.822292894,-0.005274064,-1.650839398,-0.94560541,-1.239852665,-0.005274064,0.19202275,0.339610982,-0.110294957,-1.85721489,-1.844574025,-0.534966017,-3.365915021,-3.024893369,-1.67186666,-1.101040001,-0.005274064,-0.977185225,-2.637288403,-0.689936275,-2.162755929,-0.005274064,-2.268672819,-1.030752139,1.374237824,-1.227800146,0.351444128,-4.075047495,-0.588253222,-1.469706431,-0.005274064,-0.722214648,0.890783283,-3.680253023,-1.803463575,2.207135223,1.074259721,-0.005274064,-1.226369371,-1.350495243,-1.160389576,1.058104746,-2.592904195,-1.910035969,-0.892803242,0.36375381,-1.668282058,-0.005274064,-2.420753184,-0.005274064,-1.018914229,-1.62472973,-0.386683098,0.962863505,-2.029366134,-4.183003597,-2.277882601,-1.86133883,-3.163296755,-1.449554265,-0.567185699,-0.005274064,-3.691480536,-1.505963028,0.297126627,-0.788775935,-0.976442388,-3.313666691,0.970412916,-0.113626393,-0.005274064,-2.398868851,0.961988842
448,2011/11/10,-3.353321071,-1.130001,-2.029605751,-4.242691831,-2.678266833,-0.005269757,-3.214454694,-5.668360065,-5.004842686,-5.291792375,-0.155117185,-1.255221702,-2.353208915,-3.837188876,-0.857292179,-5.366771117,-6.808103678,-1.937146518,-3.619639792,-3.17487513,-3.171793729,-0.332034357,-5.166454539,-4.978867422,-3.069828097,-1.784648422,-6.029504085,-4.822996512,-3.05166574,-4.570217817,-3.110902156,-4.211422383,-2.541603128,-2.618094219,-0.72971666,-4.425750049,-4.380930119,-5.912530414,-6.880271585,-3.926976936,-3.253161366,-3.098063637,-5.919464719,-0.005269757,-6.328583657,-6.387322259,-3.049588317,-5.195610505,-5.090538972,-3.883187703,-2.656557424,-6.877775493,-5.140427854,-0.005269757,-1.476220984,-4.761915293,-5.097890284,-3.114227589,-3.542751094,-3.721316228,-6.957014694,-5.762803216,-3.817665718,-4.83878066,-3.36844006,-4.758472269,-4.893106083,-6.932984818,-6.202509305,-0.438196572,-2.355260232,-4.609983561,-4.675595565,-5.459817862,-4.011947553,-2.110240631,-5.005259435,-5.44216296,-2.99038097,-6.990561768,-5.191294238,-2.953672705,-4.06461102,-5.684292889,-6.319088929,-2.885885863,-4.402797515,-2.471077101,-5.584004747,-1.912495608,-2.718546002,-4.626876688,-0.626383871,-5.86592902,-3.677927051,-3.338529454,-2.96818764,-3.329298142,-4.30610244,-6.325992675,-3.338413986,-1.780040946,-3.386764777,-2.719745025,-4.801225866,-4.637425846,-2.304283767
449,2011/11/11,0.796695014,-1.240002,1.096796705,4.040353311,0.964132489,-0.005207094,0.743497461,2.048277734,1.639381871,1.700161062,0.144865214,-0.580671296,0.98484869,1.987095905,-0.005207094,1.127594802,0.481250074,-0.468752614,0.41140486,0.721986805,0.49788084,-0.77033715,-0.344796783,0.821007551,1.658832295,-2.17912441,0.95625327,3.414597549,0.566200137,-0.765808918,5.122998034,0.277956661,1.9773694,-0.736905382,-2.377660178,-2.755248743,6.185763105,2.573440339,-2.186418626,-0.005207094,-0.8192806,-3.196707504,-0.116946907,-0.319613726,3.994601626,1.130259475,1.340663873,6.928544781,2.851822389,0.283072121,0.188939478,1.952789577,6.975216672,0.167479722,6.711501635,1.356125964,1.458331593,0.529634596,-0.992630598,0.638037243,-3.644685713,0.31636379,1.671723244,0.777050399,0.910415224,1.404922742,-0.005207094,-5.830335879,1.346035996,-0.440016315,-0.442819667,-3.10977995,0.138917524,-1.447592627,3.299140732,2.682734585,0.817261398,-3.290628038,0.917823182,-0.59810038,-0.956417701,0.271112758,-0.62447612,2.481708909,2.362770019,2.960849723,0.195033194,-0.145587357,-0.879979757,-0.282997257,0.792063404,0.655168683,3.276180065,0.578447402,0.581424809,3.874100296,2.921077624,-2.010975446,0.830608684,3.490038344,1.211967153,0.898523756,1.245102494,0.441129127,1.067289433,-0.290932927,1.563382903
450,2011/11/14,2.144223092,-0.189998,3.400716767,1.817401798,2.714770216,0.49232245,3.922638689,0.459119557,1.612753562,1.976845953,-0.005226285,4.045804493,1.815563654,2.729283528,0.16673863,1.116107113,0.236824824,2.323114216,1.239424214,1.078667908,0.870550631,0.655681961,0.677349112,1.087366083,3.595339114,0.365128088,3.169456699,1.053211962,0.562934434,1.418625325,2.433798105,1.407192954,0.359401192,2.697473898,1.490317604,-0.776417947,0.50188987,1.961758304,6.855854951,1.219308538,2.559143942,-5.133211352,2.017860707,2.518406263,1.918090648,1.118561446,1.322771544,0.677560973,1.384380597,0.569162434,0.965436518,2.505678285,-0.005226285,1.715939419,1.392852226,1.339390546,2.879630098,2.867154515,1.419483123,0.314340289,2.181170005,5.443482564,0.444600609,1.932425753,1.991428387,1.172216771,1.395382374,3.087333232,3.105990219,2.178200211,1.972359336,3.909857058,0.426525308,1.945943619,1.678275398,1.565675881,2.441835581,4.241058216,3.95827877,6.953014359,1.315271275,1.371026428,3.317687786,1.271915432,3.197511686,2.052332947,1.192387053,1.401201609,1.318861224,1.666157637,5.133068582,2.183527732,1.810191004,2.896112399,4.368432456,-0.005226285,-0.49979115,2.918854339,1.860833947,-0.122766224,0.996694837,1.784811764,0.735358253,0.105774678,1.37271042,2.000521333,3.662921014
451,2011/11/15,-0.464851102,-3.360001,0.12657581,-1.556626759,-1.874456428,0.489651209,1.424693987,-1.545941873,1.26849805,-0.454066284,0.144571014,-0.116460127,-0.693086884,-0.765609213,-0.863145408,-2.221867666,-1.212609596,0.108544724,-0.415059546,-0.719479178,-0.253388322,3.93341743,-0.344787561,-0.815864269,-0.795234628,1.839762717,-0.313268617,-3.015949727,-0.853318164,0.426299749,-1.195752604,0.969824016,-0.005276414,-1.440756083,1.836306554,-2.20727489,-0.257660569,-1.39852829,-1.931456826,-0.811757324,-1.205309492,-3.480184255,-0.887114744,-3.389911226,-2.363411303,-2.226817218,2.178153083,1.689654479,-1.718287996,-0.719543933,0.572239907,0.715022161,-2.26909302,1.68676643,-0.005276414,-0.778456348,-0.471792042,0.718657749,-0.426710817,-1.278416016,-1.366636363,-1.52507308,-3.438138921,-2.667528983,1.418284694,-0.428289794,0.917270566,-2.227457312,-1.585496071,-0.005276414,1.503587199,-0.005276414,-0.291873423,-2.397599618,-1.992031381,-2.453925375,-0.801550231,-1.634604316,-1.178329808,-0.005276414,-1.427109322,-0.277093947,-0.206165485,-0.635794661,-2.074255464,0.398036572,-0.794471703,-1.253570348,-0.876236604,1.912396256,-2.261259294,-0.862351766,0.589072765,-0.757280222,-1.681591906,-1.250088779,-1.868653272,-0.715446718,-1.734918176,-0.471017124,-1.592754169,-1.387001477,-0.985742449,-1.115101311,-1.155375224,-1.128854203,-0.936513456
452,2011/11/16,-1.387411213,0.240002,-0.794751848,-0.611148523,-2.862333109,0.487422087,-1.817838646,-2.978294537,-0.319663491,-2.708026072,-1.502137431,-2.566495591,-2.359860343,-0.388868367,-0.351051733,-3.687448265,-3.184356789,-1.823410138,-2.47443369,-0.724565423,-2.741244484,1.994747192,-2.726254876,-2.45806667,-0.801473353,6.878830012,-3.091729353,-0.679747237,-1.71457377,-2.585201072,-2.113637656,-3.591634261,-0.731616324,-1.218741785,1.983766929,-0.800071243,-2.659955811,-0.874803625,-2.132867736,-2.850857778,-0.815178915,6.794718658,-0.78193328,-1.597509315,-4.836716933,-3.130461666,-0.860720984,-3.338588687,-2.444155078,-4.033796099,-0.579425332,-3.152258066,-0.00522511,2.823254664,-4.832746268,-1.119487671,-4.230887473,-1.545500715,-1.274623666,-2.909133314,-1.385373852,0.920689002,-0.62362911,-1.56690583,-0.00522511,-1.704466651,-0.00522511,-1.027774447,-2.194998552,-0.432601724,-1.067054763,-0.34734993,-0.292645858,-0.495448163,-2.370089975,-1.72232733,-1.770876552,-0.83338246,-2.082365043,3.340487094,-0.485885289,-0.548819227,-1.51583902,-3.050916336,-0.181303497,-0.00522511,-1.297602359,-1.269298395,-2.203492889,-2.021229736,-0.774415074,-1.517251472,0.880931699,0.752476644,-0.288964234,0.414905518,-0.00522511,-5.012630474,-3.317327021,-2.581282926,-1.11392947,-1.279553335,-1.490063858,-1.688821766,-1.0640965,-0.857532086,-2.072681206
453,2011/11/17,-0.001298652,-0.350002,0.392583589,-0.127285925,0.811737887,1.465310164,-0.825846611,-0.489611884,-2.213241307,-1.548438039,-1.068969008,-2.633825742,0.136664973,-1.158326634,-1.046795362,-0.594565398,-1.267445152,-1.394256053,-1.270889376,0.719322499,-0.133317395,0.613903234,-0.354318301,-1.680751866,-0.486645323,6.096477259,1.268893284,-0.276941241,-0.584921652,0.214476122,-1.235998775,-3.582046849,-0.980910131,1.223193992,4.072940427,0.261841708,2.202487102,-0.991958591,-1.510243915,-0.423655624,1.015155171,-6.37222171,-0.453553932,-1.461610521,-0.766052636,-0.00522981,-1.729663918,1.029074944,-1.076615866,-2.553991519,-1.158468924,-0.00522981,1.493731624,0.803830642,2.168781163,-0.90668443,1.465471169,0.099192133,3.137668724,-0.669842486,-7.004963936,3.9702852,0.150404852,0.390664407,4.906621815,-0.112804556,-0.91934366,2.175965348,0.591499856,-0.863539842,0.638833015,-0.693235438,1.291523147,0.487408268,-0.697271333,1.741871932,-0.00522981,1.769300461,4.23717065,-0.00522981,0.96091444,1.363479714,0.710459736,0.387441138,0.700326066,0.797994095,-0.206161731,-0.00522981,-1.578249155,-0.828311323,-0.780382168,0.433648464,-0.444514961,-0.00522981,0.563863177,1.249999851,2.146862172,-1.661865167,-0.969217513,-3.010049829,0.300319628,1.156531779,-0.256719004,-1.831699091,-0.112132681,1.140884114,0.954604934
454,2011/11/18,-2.090155649,0,-1.986592639,-2.202927171,-0.167312659,-1.454453209,-3.004136799,0.967686167,-2.263090143,-1.572621138,-6.149687282,-5.756469182,-0.005224719,-1.950999706,-1.759602079,0.882730536,0.761785811,-6.108393823,-1.714403187,-1.804550215,-0.517332144,-1.543533153,-2.461852833,-0.289237085,-0.972994795,-1.922161225,-1.263318154,-3.81990116,-0.005224719,1.316866344,0.617784274,-2.082116859,-1.113489281,-1.704203324,-3.071825365,0.660512835,-2.038206227,-2.441842535,-2.891481626,-2.526328553,-2.126260627,6.794719049,-1.468244162,-2.796744892,-5.376007938,-0.298807206,-2.198254354,-6.148452119,-3.254191868,-2.005060123,0.967322593,-1.039360119,-3.361132368,2.884144284,-6.034006265,-1.36811653,-3.387542475,-1.463651092,-1.528915285,-3.683943315,-6.887258141,-0.299280808,0.150168099,-0.005224719,-3.684033202,0.210156469,-0.465645578,-4.724237102,-2.675634885,-0.438151534,-2.77724725,-1.389351883,-2.707809404,-2.45618276,-1.747384997,-3.571696444,-1.966030197,-0.825737539,-1.168048512,1.073926688,-2.397562359,-1.355453533,-0.512758422,-1.178629941,-2.982579383,-1.200540469,-0.812735507,-0.716331923,-2.288102415,-3.186555465,-3.130056355,-2.188366016,-3.387408963,-2.63666224,-2.554104831,-2.484562656,-1.740185575,-3.833761396,-1.410958516,-5.085579974,-1.73257336,-0.771043214,-0.257347975,-1.865674544,-1.396449302,1.411263535,-2.857353232
455,2011/11/21,-2.647508818,1.880001,-1.218157207,-2.37726905,-2.277961409,-1.966003042,-0.53832982,-0.968767519,-3.306015025,-2.871029228,-2.624019541,-2.620376076,-0.854995889,-1.989617672,-3.576641727,-2.644373583,-0.005230985,-2.505284389,-3.483860128,-1.103019527,-0.90625821,-2.297008646,-1.803181071,-0.859694866,-1.470929991,-0.982387381,-4.145374438,-4.254819658,-0.588302847,-2.178854579,-0.624382607,-4.853556372,-0.50350906,-0.745962704,-3.344189035,0.920702428,-1.821031245,-3.523621362,-6.124116414,-2.591538313,-6.919473373,-6.746816344,-1.260248638,0.501550807,-1.356742019,-1.181899145,-4.488259813,-2.914152734,-3.736419576,-3.302174217,-1.353862587,-3.139554105,-6.116200605,-1.409654239,-4.155593661,-2.539733758,-6.004422925,-2.119390994,-1.6928335,-6.255590366,-6.932580339,-0.890175175,-2.020774731,-6.328899573,-1.046617529,-1.083527943,-4.171612127,-6.962805307,-4.883121065,-0.440040206,-1.320951862,-0.005230985,-6.876621944,-5.532849738,-6.03359978,-6.032847309,-4.338648726,-1.55642023,-2.358147026,-4.097775927,-6.990495411,-3.019760128,0.913103828,-2.511832379,-4.878720057,-3.634235057,-4.176050526,-3.300504197,-5.145780187,-4.576639901,-5.247127735,-3.577235843,-4.11483969,-6.955386515,-2.912793164,-6.784852022,-3.410022392,-4.145183759,-1.869534851,-6.924380711,-1.763340349,-3.98928731,-3.287667148,-2.256420229,-6.954545237,0.55338794,-2.451329664
456,2011/11/22,-0.610233434,-1.880001,0.949760928,-0.772648001,-3.991898157,0.494848369,1.281077146,-0.167245337,0.33607945,0.650318874,-0.341149077,1.145769462,-4.433936675,1.613984236,2.40215488,-0.305646196,0.502259879,0.764019495,-0.005188293,-0.376517652,1.423454861,-0.538184062,-1.104637988,-0.005188293,-2.980479276,-0.663143484,0.65991384,-0.005188293,0.288696351,-0.005188293,-1.874390593,3.338666244,-0.255353371,-5.22909918,1.812955739,-0.922626837,-0.005188293,-0.240761503,-4.846909132,-1.775170354,-6.32474146,-6.430773012,-1.738995077,-3.870607396,-3.841264176,1.185490201,1.402411016,2.616759818,-1.167928916,0.156913472,0.385532765,1.99806246,0.734191837,0.944430544,2.750670967,-3.669252344,-0.218709451,0.102954888,-1.722018776,3.699424072,1.233303925,-5.064791873,2.84294804,-1.27110796,-1.584046271,-0.769347718,0.4774717,-6.976078692,-3.050312219,-0.441896361,-0.671489562,-0.005188293,-3.458850983,-2.664737352,-0.005188293,-0.150490515,-0.527669966,-6.937961402,-1.81242122,-2.231506027,-2.640225827,-0.852886721,-4.454095812,1.618631055,-1.713180249,-1.678852457,-2.234884168,0.735645689,-2.468000912,1.192471177,-0.005188293,-2.319729921,-0.322753159,-6.644032459,-0.005188293,-5.914354785,-0.788358814,-0.337311594,-1.233475566,1.396941828,1.047357796,0.530214229,-1.310990371,-0.611029655,-4.906307194,-3.060742982,0.295852554
457,2011/11/23,-2.77086799,2.25,-0.816064911,-3.097845855,-1.735298857,-0.502748388,-3.497330374,-1.628400604,-2.045842059,-2.936898505,-5.40150133,-0.51085105,-4.041053402,-4.785318862,-1.090084566,-2.422686624,-3.79272527,-1.659160521,-4.509553014,-4.838385243,-1.797575641,-1.398590695,-3.337867782,-4.028334265,-4.945471143,-2.65418189,-2.975248264,-2.075999499,-2.637315027,-5.449413473,-1.592434595,-2.162740604,-1.385335733,-3.154768309,-0.005199652,-0.005199652,-6.213978968,-4.368341335,-0.396580338,-6.311761886,-1.425361203,6.86161827,-5.064137524,-6.998376196,-3.423650411,-4.122978425,-2.782740882,-6.939944901,-2.358038308,-1.62590585,-3.312949185,-3.328620405,-6.906977604,-6.902115121,-6.902047052,-4.299720318,-5.442187286,-0.760371414,0.140302819,-4.290744956,-4.415744676,-0.945626917,-2.466830589,-5.988052631,-4.8184473,-4.180044888,-3.369369728,-2.593516315,-3.972016439,-1.759579599,-1.571439082,-0.005199652,-2.281717781,-1.863189041,-4.156143048,-2.779135665,-1.931644891,1.574935788,-0.311932664,-2.472006172,-5.553289925,-2.853426873,-4.767083327,-6.79615897,-6.954786038,-1.707352132,-5.433626876,-0.593372137,-4.297856886,-3.555418231,-5.962846259,-1.901246174,-1.438257815,-2.227563063,1.192653546,-6.961644554,-6.979002489,-3.50545407,-5.095450684,-6.920877943,-6.255099191,-2.002909939,-1.592171302,-1.956398607,-5.52683741,-6.595467302,-0.005199652
458,2011/11/25,-0.327091681,23.930004,-2.4574651,0.659571544,-3.702359187,-0.50520772,1.5300012,0.489823992,3.11955708,2.679618616,-0.718353873,-0.513587679,4.356233018,1.668190698,6.759010213,0.924013983,1.044352177,-1.428089287,5.655367787,-0.786338364,2.993417625,-1.852990928,-1.537691581,2.389372349,-1.797440412,-2.04599115,-0.005171058,-4.234739348,0.8963546,0.934049497,-0.650377442,1.097387571,2.030372684,2.433823234,2.851796847,-2.121474764,-3.103824964,4.680765927,-5.702624064,3.360359327,-2.04563673,14.05101605,3.46491845,-10.90725869,8.254608563,-0.312263373,-0.956981981,1.955634185,2.805948481,4.608035214,0.599069887,0.932327301,-5.525376,3.361841285,-2.06304953,0.891915205,1.12182543,-0.439884158,-1.167762819,-0.005171058,1.789009475,-13.29623815,0.310225833,1.813700351,-2.25248429,2.746345526,-2.891822138,10.48430942,8.772891744,-4.023043269,-0.232769189,0.346794923,8.480897607,-4.459401881,-0.202021452,0.145168385,-2.326643023,-6.782948836,-5.543644259,2.913095768,-0.005171058,1.168176259,0.772544553,1.709118424,-3.428389202,-0.870984768,0.568748839,-4.73907601,-1.324295867,-1.538981358,1.804686139,-0.487654608,-0.166666392,-0.005171058,2.065832332,-4.262677747,-4.672651158,-1.213978823,2.25844486,3.857480817,-0.005171058,0.402384136,0.263895474,6.586578119,2.332850681,-5.526592324,-1.605130236
459,2011/11/28,1.67889314,-24.600003,2.78810388,2.901131559,2.737061189,0.497361693,0.426759249,1.80143022,-1.688547565,2.608840245,0.17452445,2.932262878,0.890445754,3.286454526,-0.176563405,1.221428881,1.553650795,1.438269546,0.887551239,-1.579823047,3.665512339,1.102303006,1.161474654,1.457696736,4.556938395,2.772563718,1.354520763,0.941087796,0.590027037,0.693564327,1.942818366,1.863829166,0.992390449,3.698504648,2.425435573,-3.113365228,6.971612802,0.230110115,3.015649386,0.925083637,3.793578065,-4.582892346,1.192204219,6.956572871,-0.005187901,1.225793956,0.955769519,6.917752123,1.166636238,3.301581203,2.394461431,2.316789498,4.335754983,0.157936873,6.718177229,2.663920855,0.886942751,-0.223493454,2.935878914,2.232907925,1.002422449,-1.465058434,1.252722941,1.334191805,0.953276182,0.999240016,2.248797805,0.247971292,0.152964251,1.855392269,1.58960263,1.39344353,0.301236817,4.889769296,6.898165156,6.291512288,0.543324401,-0.362756435,6.835166786,-4.542053357,1.14089779,0.862997009,4.294756273,1.680208999,6.331798584,0.43158788,0.109104344,4.342659045,2.935342408,3.265737319,3.10603714,2.664569318,1.612813729,2.267687051,0.864137221,0.103204768,2.36857853,3.491439076,1.74219461,2.141171426,0.661338745,0.671313638,0.53058526,-0.23832915,1.518348152,5.189606879,-0.513393201
460,2011/11/29,1.297490309,-1.819999,-0.005231377,1.791862921,0.528569873,-0.405165067,2.467855322,1.446217242,-0.005231377,0.313680248,0.890904276,1.111455005,0.586488284,0.393698552,-0.005231377,1.812398444,1.273119506,0.512284787,1.76487084,1.5945952,-0.005231377,2.951934125,0.763980638,0.859079469,2.438018779,4.048831345,2.343933128,6.088509149,0.586461716,1.382575746,-0.005231377,2.135821664,1.97000009,2.800889837,-1.361081959,0.692075406,3.934921195,0.817480542,4.544837144,1.3773145,-0.005231377,-6.647329701,3.070650401,5.123138364,0.267280648,1.515074073,-0.005231377,1.434026084,0.766936269,0.147530016,1.166931797,1.35633969,2.394741798,2.108718504,0.781877272,0.983735837,0.325999361,0.541555352,1.851947698,3.279025465,0.992327467,6.661347802,2.6344433,3.518709044,-0.195545211,0.879136566,0.194991093,3.277527535,0.15267105,1.821244488,0.891581805,-0.005231377,2.135535904,-0.005231377,0.548274158,1.546304961,2.721888489,2.028261446,2.433863472,1.380905771,3.53599596,0.857086766,0.523225526,1.375987028,0.80295162,0.429469687,1.933072342,0.292471141,2.073142698,0.899787629,0.856790998,1.649772311,1.905584351,3.105714342,2.294095912,6.928696274,1.154250345,2.697408447,1.7144914,-0.704323155,1.871253588,1.473720502,1.328429906,0.81340472,1.868893345,5.241685198,1.322472719
461,2011/11/30,-1.21472175,-1.700001,1.353394312,0.499185602,-1.06713941,-0.005205527,-1.684043962,-3.34402361,-0.347641896,-3.179791272,-1.959085986,-2.581843332,-4.417100705,3.168878242,-0.176875231,-1.492208833,-1.519863937,-0.391294334,-0.005205527,-0.7925231,0.605442842,2.335336517,-3.439632054,-1.720278453,0.50603128,6.16362364,-3.283979181,-5.601867876,0.876472737,-2.627595359,-4.782255327,-2.550286559,-0.126306452,1.483610463,-2.067075659,-5.683729053,-4.188100638,1.043623217,-6.678331974,-0.914333665,3.418713843,-6.724543375,-2.874994914,1.870881401,-2.451148262,-2.700546519,-6.95692886,-0.360397311,-0.771456432,-1.527232581,0.380088485,-1.348486864,-5.161726697,2.861158975,-1.567128791,-2.210734786,-1.546802817,0.430321788,-0.426049094,-3.185028805,-6.919146802,-1.741261104,-1.669172337,-3.835268667,1.515790998,-1.429235325,0.995756581,0.483782023,-3.159958415,-3.144292899,-0.005205527,0.683758345,0.294263318,-2.671770033,-3.858416536,1.939193879,-3.367978617,-2.584338001,1.185210235,-6.841135895,-2.467637963,-1.428523099,-5.367893178,-4.228647622,-3.011309538,2.592235602,-0.564360795,-1.340546686,-3.058487182,-0.154689173,3.413950534,-3.261324022,-0.005205527,-3.237954662,-0.286566764,-3.652646839,-4.589737469,-2.801336401,-0.905960776,-6.916973183,-1.088541299,-1.727468268,-1.321314376,0.806783335,-3.072632312,-4.110810586,3.422542868
462,2011/12/1,3.971678897,-0.110001,2.675771449,3.884562434,2.857043321,1.902320853,2.556064809,6.902522203,3.775333776,6.879901239,4.704979555,3.52118688,2.148778141,1.918146107,-0.00519221,6.943273337,6.917383192,4.90435451,4.342471403,5.94762398,4.120990325,0.306626648,6.713338558,6.972239797,4.401314788,-0.00519221,6.774650803,5.767073309,4.07631082,6.903044603,6.683772574,5.985621182,4.479687229,2.195363704,2.100086025,2.050442247,6.816100149,1.494118172,6.937818841,6.875826098,6.95832909,-6.784748058,6.968116418,0.915576826,6.95868302,6.764622381,6.442979239,6.756852773,3.855646021,4.631460052,2.303079545,6.954118212,6.913681919,2.471214212,6.740283506,6.886884532,6.929816683,2.161645109,1.966619378,4.374219839,5.300145184,3.174978881,3.379337679,4.418847857,6.736747485,6.773175028,5.439128074,6.929142844,4.229641177,5.550343229,4.883438406,0.68045958,4.77085767,6.95817947,4.193281072,1.493498729,6.954630861,3.604916093,4.700732765,6.913076364,3.781496192,2.59506297,3.772571447,5.542472847,6.813263504,1.26073393,6.968446486,2.250497541,5.243603006,6.282279705,4.953202866,4.081218736,6.869764373,6.899170092,3.938474343,5.042208619,5.099872146,6.255197753,4.993992072,3.782702901,4.047303047,2.960032314,2.928133836,4.022412845,5.691177519,3.664543899,6.817521232
